LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
LOCAL COUNCIL AREA OF PAKA,KAMPONG PANTAI WARD,REJECTED BALLOT PAPERS,,,,4,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG PANTAI WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG PANTAI WARD,TOTAL ELECTORATE,,,,358,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG PANTAI WARD,TURNOUT (%),,,,79.6,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG LIMBONG WARD,ALLIANCE - UMNO,MD. TALIB BIN ABDULLAH,MALE,,129,WON,
LOCAL COUNCIL AREA OF PAKA,KAMPONG LIMBONG WARD,ALLIANCE - UMNO,WAN NGAH BIN YAHYA,MALE,,127,WON,
LOCAL COUNCIL AREA OF PAKA,KAMPONG LIMBONG WARD,PMIP,SHAIKH AHMAD BIN MOHSIN,MALE,,48,LOST,
LOCAL COUNCIL AREA OF PAKA,KAMPONG LIMBONG WARD,PMIP,MD. NOR BIN SALLEH,MALE,,47,LOST,
LOCAL COUNCIL AREA OF PAKA,KAMPONG LIMBONG WARD,SF,ABDULLAH BIN MOHAMAD,MALE,,61,LOST,
LOCAL COUNCIL AREA OF PAKA,KAMPONG LIMBONG WARD,SF,ISMAIL BIN MUDA,MALE,,55,LOST,
LOCAL COUNCIL AREA OF PAKA,KAMPONG LIMBONG WARD,REJECTED BALLOT PAPERS,,,,4,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG LIMBONG WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG LIMBONG WARD,TOTAL ELECTORATE,,,,303,,
LOCAL COUNCIL AREA OF PAKA,KAMPONG LIMBONG WARD,TURNOUT (%),,,,81.5,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,ALLIANCE - UMNO,AWANG IBRAHIM BIN MOHAMAD,MALE,,920,WON,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,ALLIANCE - UMNO,MOHAMED BIN ALI,MALE,,904,WON,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,ALLIANCE - UMNO,IBRAHIM BIN ISHAK,MALE,,918,WON,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,PMIP,HUSSAIN BIN AHMAD,MALE,,192,LOST,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,PMIP,JUSOH BIN MOHD. ZAIN,MALE,,198,LOST,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,SF,HAMSAH BIN MAHMUD,MALE,,197,LOST,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,SF,SHA'ARI BIN ABUN,MALE,,178,LOST,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,SF,MAHALIL BIN ISMAIL,MALE,,173,LOST,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,REJECTED BALLOT PAPERS,,,,22,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,TOTAL ELECTORATE,,,,1753,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KIJAL WARD,TURNOUT (%),,,,75.01,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KEMASEK WARD,ALLIANCE - UMNO,MOHAMAD BIN ABDULLAH,MALE,,572,WON,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KEMASEK WARD,ALLIANCE - UMNO,MOHD. AMIN BIN SALLEH,MALE,,567,WON,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KEMASEK WARD,ALLIANCE - UMNO,DIN BIN MUSA,MALE,,569,WON,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KEMASEK WARD,NEGARA,OMAR BIN MOHAMAD,MALE,,188,LOST,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KEMASEK WARD,NEGARA,ALI BIN ABDULLAH,MALE,,196,LOST,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KEMASEK WARD,NEGARA,MUDA BIN AWANG,MALE,,190,LOST,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KEMASEK WARD,REJECTED BALLOT PAPERS,,,,6,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KEMASEK WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KEMASEK WARD,TOTAL ELECTORATE,,,,1040,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KEMASEK WARD,TURNOUT (%),,,,73.87,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN AYER JERNEH WARD,ALLIANCE - MCA,WONG TIU ENG,,,277,WON,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN AYER JERNEH WARD,NEGARA,ISMAIL BIN MOHD.,MALE,,13,LOST DEPOSIT,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN AYER JERNEH WARD,INDEPENDENT,MOHAMAD BIN HAJI SIDEK,MALE,,149,LOST,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN AYER JERNEH WARD,REJECTED BALLOT PAPERS,,,,3,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN AYER JERNEH WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN AYER JERNEH WARD,TOTAL ELECTORATE,,,,641,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN AYER JERNEH WARD,TURNOUT (%),,,,68.95,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KERTEH WARD,SF,MUSA BIN MAMAT,MALE,,62,LOST DEPOSIT,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KERTEH WARD,ALLIANCE - UMNO,ALI BIN IBRAHIM,MALE,,508,WON,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KERTEH WARD,ALLIANCE - UMNO,ADAM BIN BUSU,MALE,,501,WON,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KERTEH WARD,REJECTED BALLOT PAPERS,,,,6,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KERTEH WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KERTEH WARD,TOTAL ELECTORATE,,,,748,,
LOCAL COUNCIL AREA OF KEMAMAN UTARA,PEKAN KERTEH WARD,TURNOUT (%),,,,77.01,,
